trial_id,role,family_index,offset_m,cruise_mps,allowed_by_predicted_risk,cost,unfiltered_cost,estimated_time_to_goal_s,predicted_horizon_work_kj,estimated_route_work_kj,energy_cost_s,contact_probability,low_progress_probability,rollover_probability,predicted_peak_roll_deg,predicted_peak_pitch_deg,attitude_cost_s,predicted_goal_progress_m,contact_cost_s,bounded_cost_s,rollover_cost_s,progress_cost_s,prior_fixed_reference,prior_safe_goal,reference_arrays_exact,reference_waypoint_max_abs_difference_m,prior_outcome_is_same_policy_counterfactual
diverse_v1_test_rolling_hills_00_selected_rgbd_energy,sibling,13,44.0,2.0,True,157.84391749977632,157.84391749977632,125.92045254756991,157.30075073242188,1650.6151431915875,33.01230286383175,0.012216473929584026,0.005368508398532867,2.2543725208379328e-05,8.374239921569824,5.181962966918945,0.0,21.46642079827319,0.7329884357750416,0.32211050391197205,0.0027052470250055194,-2.1466420798273194,family_12,True,False,0.0047083563606697965,False
diverse_v1_test_rolling_hills_00_selected_rgbd_energy,sibling,14,44.0,4.0,True,88.43640072733675,88.43640072733675,69.8537379482074,170.73243713378906,993.8582435668743,19.877164871337488,0.033943623304367065,0.008792197331786156,9.125377255259082e-05,8.174322128295898,4.328824043273926,0.0,38.69601686167883,2.036617398262024,0.5275318399071693,0.010950452706310898,-3.869601686167883,family_13,True,False,0.0047083563606697965,False
diverse_v1_test_rolling_hills_00_selected_rgbd_energy,sibling,15,44.0,6.0,True,65.76219624613317,65.76219624613317,49.74411775001943,197.9618682861328,820.6198738366023,16.412397476732046,0.0697721466422081,0.013386089354753494,0.00041765443165786564,8.478894233703613,4.708717346191406,0.0,54.33931776775901,4.186328798532486,0.8031653612852097,0.05011853179894388,-5.433931776775902,family_14,True,False,0.0047083563606697965,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,final_refined,,,,True,46.475430667063065,46.475430667063065,44.626424717417486,217.51318359375,808.902976057691,0.0,0.11601719260215759,0.013762356713414192,0.0009939811425283551,6.192200183868408,6.701507091522217,0.0,60.57044635564745,6.961031556129456,0.8257414028048515,0.11927773710340261,-6.057044635564745,family_05,False,False,0.962549615103292,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,0,0.0,2.0,True,124.03180113245865,124.03180113245865,124.77345267972427,136.9437255859375,1423.9117886818433,0.0,0.019038856029510498,0.004636438097804785,3.492529867799021e-05,6.881770610809326,5.693556785583496,0.0,21.663602363629394,1.1423313617706299,0.2781862858682871,0.0041910358413588256,-2.1663602363629395,family_00,False,True,0.0,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,1,0.0,2.0,True,124.0234401337163,124.0234401337163,124.76564542834112,136.95838928222656,1423.975152968583,0.0,0.019033188000321388,0.004635131452232599,3.492802716209553e-05,6.8826093673706055,5.693501949310303,0.0,21.664957970687226,1.1419912800192833,0.27810788713395596,0.004191363259451464,-2.166495797068723,family_00,False,False,0.0015463665585393471,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,2,0.0,4.0,True,62.265580506757836,62.265580506757836,63.0033213971421,152.47300720214844,800.5254897621434,0.0,0.051187384873628616,0.00771988183259964,0.0001511713198851794,7.180675506591797,5.4216461181640625,0.0,42.903174062078705,3.071243092417717,0.4631929099559784,0.018140558386221528,-4.290317406207871,family_01,False,False,0.0015463665585393471,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,3,0.0,6.0,False,,99.97075310402431,51.14016094846191,205.63284301757812,876.3413906840623,0.0,0.8076063394546509,0.08953513205051422,0.002397187054157257,8.786016464233398,3.102229118347168,0.0,52.85557210339542,48.45638036727905,5.372107923030853,0.28766244649887085,-5.285557210339542,family_02,False,False,0.0015463665585393471,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,4,-22.0,2.0,True,124.37955054472017,124.37955054472017,125.2774603259243,144.40850830078125,1507.5942641147528,0.0,0.016816115006804466,0.004113295581191778,3.308533996460028e-05,6.886491775512695,5.881084442138672,0.0,21.576446851320156,1.008966900408268,0.2467977348715067,0.003970240795752034,-2.157644685132016,family_03,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,5,-22.0,4.0,True,62.200523167263896,62.200523167263896,63.65729690982824,166.40818786621094,882.7579519354888,0.0,0.04015474393963814,0.006017780397087336,0.0001593016495462507,6.3583664894104,6.381503582000732,0.0,42.46241351120494,2.4092846363782883,0.36106682382524014,0.019116197945550084,-4.246241351120495,family_04,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,selected_parent,6,-22.0,6.0,True,48.72052985620623,48.72052985620623,45.525251713957886,232.84576416015625,883.3635019933323,0.0,0.1346990168094635,0.014981906861066818,0.0012656714534386992,5.985433578491211,6.724396705627441,0.0,59.3745748266106,8.08194100856781,0.8989144116640091,0.1518805744126439,-5.93745748266106,family_05,False,False,0.0015430352220349164,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,7,22.0,2.0,True,126.85337423190643,126.85337423190643,127.62647797867278,140.6839141845703,1496.2493729692128,0.0,0.017520815134048462,0.004827696364372969,3.2649168133502826e-05,6.897690773010254,5.666674613952637,0.0,21.179323500899017,1.0512489080429077,0.2896617818623781,0.003917900176020339,-2.1179323500899017,family_06,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,8,22.0,4.0,True,73.19341832849494,73.19341832849494,67.10641918609461,162.1230010986328,906.6245059527109,0.0,0.14843736588954926,0.019733622670173645,0.00020611034415196627,7.167104244232178,4.252399921417236,0.0,40.27993889667687,8.906241953372955,1.1840173602104187,0.024733241298235953,-4.027993889667687,family_07,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,9,22.0,6.0,False,,96.66102024613646,53.532967884170574,232.78236389160156,1038.4609008508678,0.0,0.7070719003677368,0.09024980664253235,0.002817129949107766,8.288447380065918,4.668304920196533,0.0,50.49304328202493,42.42431402206421,5.414988398551941,0.33805559389293194,-5.049304328202493,family_08,False,False,0.0015497189567774683,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,10,-44.0,2.0,True,128.58815775841362,128.58815775841362,129.69198143259825,161.77154541015625,1748.3726886380591,0.0,0.012734956108033657,0.0035534172784537077,2.5629835363361053e-05,7.1824140548706055,6.150732517242432,0.0,20.842016865903645,0.7640973664820194,0.21320503670722246,0.0030755802436033264,-2.0842016865903648,family_09,True,False,0.0015397072059002426,False
